,id,cmt,price,service,ship,performance,genuine,configuration,access,other,model
180,r-54222494,khuyến_mãi hot tư_vấn nhiệt_tình,0,1,0,0,0,0,0,0,0
181,r-54165071,"điện_thoại nhìn hơi thô , máy sạc pin nóng , chạy mạng load chậm",0,0,0,2,0,2,0,0,0
182,r-53950568,"máy dùng êm , mượt nhạy nhanh hãng 5 sao nè",0,0,0,1,0,0,0,0,0
183,r-53944489,"điện_thoại đẹp , màn_hình mượt , âm_thanh , màn_hình sắc nét",0,0,0,0,0,1,0,0,1
184,r-53944459,"nhân_viên tư_vấn , hướng_dẫn tận_tình , máy dùng tốt , tốt .",0,1,0,0,0,0,0,0,0
185,r-53931454,"dễ sử_dụng , độ phân_giải cao chức_năng hữu_dụng .",0,0,0,1,0,1,0,0,0
186,r-53928268,"lướt êm , sóng mạnh , thanks shop",0,0,0,1,0,1,0,0,0
187,r-53927451,"pin trâu , thông_số đúng mô_tả , nhân_viên tư_vấn nhiệt_tình",0,1,0,0,0,1,0,0,0
188,r-53927236,"máy dùng mượt , nhân_viên chăm_sóc nhiệt_tình",0,1,0,1,0,0,0,0,0
189,r-53926031,nói_chung dùng nó chậm . bàn_phím không nhậy lắm . đao loát thứ chậm . dùng tạm,0,0,2,2,0,0,0,0,0
190,r-53925655,"máy chậm lắm , mua mới chức_năng nhìn không mượt",0,0,0,2,0,0,0,0,0
191,r-54214172,"sản_phẩm tốt , nhân_viên bán hàng nhiệt_tình , đaó",0,1,1,0,0,0,0,0,0
192,r-53966314,"sản_phẩm tốt , nhân_viên tư_vấn nhiệt_tình chu_đáo",0,1,0,0,0,0,0,0,0
193,r-53952662,"mới sử_dụng vài hôm , thời_gian trải_nghiệm . nhìn_chung máy cấu_hình mạnh_mẽ , chạy mượt , giá_cả mềm . dùng một thời_gian quay đánh_giá tiếp .",1,0,0,1,0,1,0,0,0
194,r-53944312,"pin lâu , nghe gọi tốt , truy_cập mạng nhanh . tốt",0,0,0,1,0,1,0,0,0
195,r-53928295,nhân_viên thân_thiện hài_hòa . điện_thoại tốt .,0,1,0,0,0,0,0,0,0
196,r-53926647,mẫu_mã đẹp . tiết_kiệm pin tuyệt_vời . nhân_viên nhiệt_tình dễ_thương,1,1,0,0,0,1,0,0,1
197,r-53896141,"kiểu_dáng màu máy khá đẹp , dễ sử_dụng .",0,0,0,0,0,0,0,0,1
198,r-54202567,"mình ưng_ý , camera hình_ảnh chất_lượng đẹp_mê . máy chạy mượt .",0,0,0,1,0,1,0,0,0
199,r-54030593,sản_phẩm đẹp chụp ảnh tốt nói_chung hoàn_toàn tốt hết,0,0,0,0,0,1,0,0,1
200,r-54933185,hơn gần 7 tháng sử_dụng tác_vụ nhẹ đến nặng máy hoạt_động mướt mườn mượt nói sản_phẩm apple chê đâu đáng đồng_tiền camera chụp đẹp,0,0,0,1,0,1,0,0,0
201,r-54889406,sản_phẩm tốt_giá tốt cao hơn bên ngoài . đặc_biệt nhân_viên nhiệt_tình,1,1,0,0,0,0,0,0,0
202,r-54634822,máy đẹp nhân_viên nhiệt_tình,0,1,0,0,0,0,0,0,1
203,r-54568417,thiết_kế đẹp quá nặng . mang đồ đẹp mới nhân_viên đùn_đẩy nhau . cảm_giác họ chê kiểu ấy . cuối_cùng gọi cô cảm_giác chê mình mua . cô ấy biết thay_đổi thái_độ,0,0,0,0,0,0,0,0,1
204,r-54230980,"cam nét . cảm_ứng nhậy , cầm chắc tay . nhược_điểm màn_hình không sáng bằng đời . pin 2 ngày sạc 1 lần . nhân_viên tiếp_đón nhiệt_tình .",0,1,0,0,0,2,0,0,0
205,r-54197246,"điện_thoại chạy mượt , tốt . nhân_viên hỗ_trợ nhiệt_tình , dễ_thương .",0,1,0,1,0,0,0,0,0
206,r-54157442,tốt . sản_phẩm cao_cấp mua tặng thêm miếng dán hay cường_lực ốp_lưng . trong củ sạc mua thêm,0,0,0,0,0,0,2,0,0
207,r-53909293,tôi hài_lòng về sản phẩm . chăm_sóc khách_hàng tốt,0,1,0,0,0,0,0,0,0
208,r-53885977,nhân_viên nhiệt_tình . tuyệt_vời thấy pin xài khong khác iphone 12 pm .,0,1,0,0,0,1,0,0,0
209,r-53790072,"quá tuyệt_vời , khen hết lời lời , mình thích màu vàng",0,0,0,0,0,0,0,0,0
210,r-53632746,"máy sử_dụng tốt , tốt nhất trong loại máy chị sứ_dụng . chị cảm_thấy hài_lòng .",0,0,0,0,0,0,0,0,0
211,r-53487791,"máy quá mượt . chụp ảnh đẹp , pin trâu . nhân viên tư_vấn nhiệt_tình",0,1,0,0,0,1,0,0,0
212,r-53468306,"sản_phẩm đẹp , nhân_viên tư_vấn nhiệt_tình , giao hàng nhanh .",0,1,1,0,0,0,0,0,1
213,r-53245206,"máy chất_lượng , giá tốt , bảo_hành tốt",1,1,0,0,0,0,0,0,0
214,r-53111218,"màu đẹp đủ sáng , mình thấy màu vàng đẹp màu tím hiệu_năng tốt . đi kèm 3 viên trân châu_bao tuyệt .",0,0,0,0,0,0,0,0,1
215,r-53002701,"ảnh chụp siêu_đẹp , trải_nghiệm tốt xứng_đáng 10 đ",0,0,0,0,0,1,0,0,1
216,r-54890063,máy tốt_mượt mua màu tím ưng quá trời nhân viên thân_thiện quá trời,0,1,0,1,0,0,0,0,0
217,r-54768817,điện_thoại sử_dụng tay . thiết_kế đẹp cuốn_hút . dán cạnh,0,0,0,0,0,0,0,0,1
218,r-54409894,"dùng ổn , có_điều pin có_vẻ hơi yếu",0,0,0,0,0,2,0,0,0
219,r-53944869,"sản_phẩm tốt , nhân_viên tư_vấn nhiệt_tình , thân_thiện",0,1,0,0,0,0,0,0,0
220,r-53894765,"nhân_viên tư_vấn nhiệt_tình , giao hàng nhanh",0,1,1,0,0,0,0,0,0
221,r-53780681,chất_lượng sản phẩm tuyệt_vời . shop bán hàng uy_tín . nhân_viên tận_tình chu_đáo,0,1,0,0,0,0,0,0,0
222,r-53458320,không mong_đợi . bắt sóng_yếu . cam gọi zalo gọi mes hay nhè . đơ màn_hình,0,0,0,2,0,2,0,0,0
223,r-52953239,"nhanh_chóng , nhiệt_tình chu_đaó , ưng cách nhân viên phục_vụ .",0,1,1,0,0,0,0,0,0
224,r-54417171,"máy ship đến tận cửa nhà , máy sử_dụng ổn , nhân_viên tư_vấn bán hàng nhiệt_tình 3",0,1,1,0,0,0,0,0,0
225,r-53742472,"đẹp , đẳng_cấp , trải_nghiệm mượt_mà hy_vọng em ấy làm mình mãn_nguyện cùng_với bền_bỉ",0,0,0,1,0,0,0,0,1
226,r-54693576,"trãi_nghiệm hơn 1 tuần cảm_nhận máy mượt , chổ nào chê , mình không chơi game dùng tháy pin thấy trâu . cam hết nước chấm . 5 thẵng",0,0,0,1,0,1,0,0,0
227,r-54625797,trải_nghiệm mua hàng tốt . nhân viên hỗ_trợ nhiệt_tình .,0,1,0,0,0,0,0,0,0
228,r-54380232,"hiệu năng_đỉnh , camera_sắc nét , mượt_mà , pin_ổn , sang sạch đẹp",0,0,0,1,0,1,0,0,1
229,r-54116656,"mươt , sao sạc pin máy quá nóng , máy tự_ngắt sạc 80 pin , mặc_dù không dùng ốp lưng trong sạc . mới sạc lần 2 mua , sạc 2 lần máy quá nóng .",0,0,0,0,0,2,2,0,0
230,r-53501831,"chất_lượng hàng hóa ở quá tốte , nhân_viên nhiệt_tình hỗ_trợ kịp_thời . hài_lòng về cách phục_vụ bạn , đặc_biệt bạn bùi_thành .",0,1,0,0,0,0,0,0,0
231,r-53419344,"máy mới mua máy 10 pin khởi_động còn 5 , sạc 95 khởi_động có_khi 100 . pin ảo",0,0,0,0,0,2,0,0,0
232,r-53229967,"máy mua gần tháng . đánh_giá chất_lượng sơn_viền lưng tệ , dễ bong tróc , loang_lỗ . bàn phism gõ telex hay lỗi mất dâú , camera bình_thường . máy xem tikttốt vài phút nóng . pin tuột nhanh .",0,0,0,0,0,2,0,0,2
233,r-53106038,nhiên_viên quản_lý phục_vụ tốt . ai ở thơ ghé thế_giới di_động vừa_qua cầu_quan trung_nha . mới mua hôm_qua,0,1,0,0,0,0,0,0,0
234,r-53019642,"điện_thoại tốt , dịch_vụ hổ_trợ shop tốt , nhân_viên vui_vẻ nhiệt_tình",0,1,0,0,0,0,0,0,0
235,r-52935763,"sản_phẩm chính_hãng , nhân_viên bán hàng tận_tình",0,1,0,0,1,0,0,0,0
236,r-53025784,máy sạc pin nóng_máy . không . khắc_phục . ảnh_hưởng đến pin,0,0,0,0,0,2,0,0,0
237,r-53002577,"màn_hình nhạỵ , máy dùng bền , cam_chụp sắc nét",0,0,0,0,0,1,0,0,0
238,r-52984202,nhân_viên bán hàng tư_vấn nhiệt_tình hỗ_trợ khách tốt,0,1,0,0,0,0,0,0,0
239,r-52921605,"màu đẹp , máy chạy mượt , pin tạm ổn . nhân_viên nhiệt_tình tư_vấn",0,1,0,1,0,1,0,0,1
240,r-52908384,"đẹp , hiện_tại dấu_hiệu bất_thường . chụp hình rõ nét",0,0,0,0,0,1,0,0,1
241,r-54587220,mới mua thấy hình_thức khá tốt . trải_nghiệm thử 1 tháng quay đánh_giá . nhân viênien tư_vấn nhiệt_tình,0,1,0,0,0,0,0,0,1
242,r-54569361,"giao_hành nhanh , nhân_viên tận_tình chu_đáo",0,1,1,0,0,0,0,0,0
243,r-54351284,"tốt , mượt , màn đẹp , cam tốt trong tầm_giá , pin trâu",0,0,0,0,0,1,0,0,0
244,r-54746953,máy đẹp . pin trâu . chơi game mở ốp lưng mới ổn . chơi liên_quân cảm_giác wifi yếuwifi màu camcòn tốt . nhân_viên vui_vẽ nhiệt_tình . thank bạn nha,0,1,0,1,0,1,0,0,1
245,r-54725707,"nhân_viên tư_vấn nhiệt_tình , sản_phẩm chất_lượng",0,1,0,0,0,0,0,0,0
246,r-54670426,"sản_phẩm tốt , nhân_viên , quản_lý tư_vấn nhiệt_tình",0,1,0,0,0,0,0,0,0
247,r-54638288,đánh_giá chất_lượng tốt . nhân_viên hướng_dẫn nhiệt_tình,0,1,0,0,0,0,0,0,0
248,r-54631751,mới mua . thấy sạc nhanh . lâu hết pin . mượt,0,0,0,1,0,2,0,0,0
249,r-54630338,"sài mượt , sạc nhanh cực . loa to , nói chung tốt",0,0,0,0,0,1,0,0,0
250,r-54628762,"sản phẩm hợp túi_tiền , chụp hình đẹp , lướt_web nhanh",0,0,0,0,0,1,0,0,0
251,r-54628699,"ưu_đãi tốt , nhân viên tư_vấn nhiệt_tình",0,1,0,0,0,0,0,0,0
252,r-54628086,mẫu điện_thoại đẹp sang_trọng chụp ảnh sắt nét chạy mượt_dung_lượng pin khủng trâu,0,0,0,0,0,1,0,0,1
253,r-54627809,tất_cả tốte hết . phần camera hong vừa_lòng lắm thôi,0,0,0,0,0,1,0,0,0
254,r-54627504,"mới dùng 3 ngày điện_thoại dùng tốt , pin dùng lâu",0,0,0,0,0,1,0,0,0
255,r-54672427,máy xài tốt_mượt . pin trâu xài ít 2 ngày còn liên_tục 3 ngày . nhân_viên tư_vấn nhiệt_tình . nhân_viên nữ thế_giới di_động 431 giải_phóng eadrang eahleo daklak dán miếng dán màn_hình chuyên_nghiệp,0,1,0,1,0,1,0,0,0
256,r-54532530,sản_phẩm tốt trong tầm giá nhân_viên tư_vấn nhiệt_tình,1,1,0,0,0,0,0,0,0
257,r-54446985,"giá_cả ổn_áp , pin trâu . tuy_nhiên chơi game hơi yếu .",1,0,0,1,0,1,0,0,0
258,r-54440386,máy tốt mượt_êm nói_chung tốte hơn giá tiền,0,0,0,1,0,0,0,0,0
259,r-54156581,thái_độ phục_vụ chuyên_nghiệp . máy dùng ôn trong tầm giá,0,1,0,0,0,0,0,0,0
260,r-54069161,máy chạy mượt_pin trâu nhất màn_hình sắt nét .,0,0,0,1,0,1,0,0,0
261,r-53955879,sản_phẩm tốt nhân_viên nhiệt_tình tư_vấn thân_thiện,0,1,0,0,0,0,0,0,0
262,r-53952303,điện_thoại tốt nhân_viên hiệp anh tư_vấn nhiệt_tình,0,1,0,0,0,0,0,0,0
263,r-53943722,tôi thấy sản_phẩm sử_dụng mượt_mà nhanh_nhạy màn_hình sắc_nét nói_chung tốt,0,0,0,1,0,1,0,0,0
264,r-53932967,máy tốt . nhân_viên tư_vấn nhiệt_tình vui_vẻ,0,1,0,0,0,0,0,0,0
265,r-53929695,"máy xài tốt , bắt sóng wifi mạnh , pin_khỏe , lướt ứng_dụng lazada , face , tikttốt , youtube , chrome mượt_mà . chơi game liên_quân ở mức cấu_hình trung_bình fps 45 tốt . máy sạc chậm , cáp sạc micro usb khó ghim .",0,0,0,2,0,2,2,0,0
266,r-54690773,"ở mức giá hiện_tại redmi 12 c tốt nhất . màn_hình to , pin xài 2 ngày , miui quen_thuộc . sạc 10 w hơi lâu thôi",0,0,0,0,0,1,0,0,0
267,r-54678251,"điện_thoại xài tốt trong tầm_giá , pin , nhân_viên phục vục tậm_tâm thân_thiện",0,1,0,0,0,1,0,0,0
268,r-54520097,"sản_phẩm tốt trong tầm_giá , mượt ít lỗi , tuy_nhiên lâu_lâu đứng màn_hình .",0,0,0,1,0,0,0,0,0
269,r-54326230,"máy thỉnh_thoảng hay đơ , pin tụt nhanh hơn dự_kiến",0,0,0,2,0,2,0,0,0
270,r-54251384,"máy dùng ổn trong tầm_giá , quá quảng_cáo ứng_dụng cần_thiết đi kèm máy , gỡ . ấn đâu thấy quảng_cáo",0,0,0,1,0,0,0,0,0
271,r-54145455,"máy mạnh , dễ dùng , giao hàng nhanh",0,0,1,0,0,0,0,0,0
272,r-54009823,"nói_chung sản_phẩm sai , giá_thành rẻ , hợp túi_tiền . kiểu_dáng tốt , mỏng gọn_cầm tay . mua máy con_cái học online tiện .",1,0,0,0,0,0,0,0,1
273,r-53936795,"sản_phẩm nói_chung tốt , pin lâu cấu_hình hơi thấp",0,0,0,0,0,2,0,0,0
274,r-53929224,"sạt pin lâu_đâỳ , sài nhanh hết pin , lướt mượt",0,0,0,1,0,2,0,0,0
275,r-53926178,"máy dùng hình_ảnh rõ nét , chức_năng , nhân_viên tư_vấn nhiệt_tình , vui_vẻ nói_chung tốt_nha mọi người",0,1,0,0,0,1,0,0,0
276,r-53925875,sản_phẩm sài tốt nhân_viên nhiệt_tình chu_đáo,0,1,0,0,0,0,0,0,0
277,r-53925553,về cơ_bản dùng ổn . một_số chức_năng thêm thời_gian trải_nghiệm,0,0,0,2,0,0,0,0,0
278,r-53925351,máy chạy hơi chậm hay tắt nguồn tự_động,0,0,0,2,0,0,0,0,0
279,r-54450082,"điện_thoại mau hết pin , máy đôi_lúc nóng bất_thường . đem sản_phẩm đến đmx muốn đổi or bán bảo sản_phẩm trâỳ . hứa mua ở đmx or tgdđ",0,0,0,0,0,2,0,0,0
280,r-54255169,"pin khá yếu , tầm 5 tiếng , ứng_dụng tối_ưu kém , hay lỗi đơ màn_hình dùng messenger . chụp hình khá , máy nhanh nóng chơi game .",0,0,0,2,0,2,0,0,0
281,r-54248140,cảm_tưởng mọi chức_năng khá tốt_trừ pin xuống mau sạc hơi chậm .,0,0,0,0,0,2,0,0,0
282,r-51843077,máy dùng 15 phút thấy nóng lắm bạn . pin xuống hơi nhanh . đôi_lúc vuốt màn_hình cảm_giác giật giật,0,0,0,2,0,2,0,0,0
283,r-51643320,"máy sài tốt mượt , chơi game ổn_định loa to , chụp ảnh đẹp không chơi mức giá đáng mua . pin 4500 sử_dụng 8 9 tiếng bth .",0,0,0,1,0,1,0,0,0
284,r-50251766,"máy dùng nhanh mượt , màn_hình đẹp chụp ảnh ngon . mình đặt_hàng sớm giảm_giá nói_chung máy tốt trong tầm giá",0,0,0,1,0,1,0,0,0
285,r-54644395,"sản_phẩm tốt trong tầm_giá , đặc_biệt nhu_cầu sử_dụng phụ_huynh",0,0,0,0,0,0,0,1,0
286,r-54433348,"cập nhập dữ_liệu , mạng nhanh . hình_ảnh net",0,0,0,0,0,1,0,0,0
287,r-54333959,máy không_thể chụp màn_hình hết pin quá nhanh . cảm_thấy con máy sai sai . hơi thất_vọng,0,0,0,0,0,2,0,0,0
288,r-54273912,mọi thứ điều_tốt . ổn trong tầm giá . tiết mặt lưng nhựa mặt lưng kính . tóm_lại good . 910,0,0,0,0,0,0,0,1,0
289,r-53782168,"máy tốt , thông_số kỹ_thuật đưa . pin tqm . ảnh chụp đủ sáng đẹp . máy không nóng , sóng , wifi bình_thường .",0,0,0,0,0,1,0,0,0
290,r-53721209,mình mua dòng camera tới 32 g . cảm_nhận khá mượt hơi thất_vọng_xíu muốn mục thu cũ đổi_mới s23 thu dòng,0,0,0,1,0,2,0,0,0
291,r-52949697,thất_vọng toàn_tập . sạc pin đầy sử_dụng sáng tụt gần 10 pin . bấm loanh_quanh . tý còn 85 dù tắt ứng_dụng,0,0,0,0,0,2,0,0,0
292,r-52908792,"bình_thường , mong_đợi lắm , camera chụp đẹp , chơi game nhanh nóng máy",0,0,0,0,0,1,0,0,0
293,r-52856636,"chất_lượng màn_hình tốt , tốc_độ quét mượt , chụp hình sắc nét . nhược_điểm pin tuột hơi nhanh .",0,0,0,0,0,1,0,0,0
294,r-52680611,"nút tắt nghe điện_thoại khó di_chuyển , trượt không nhạy",0,0,0,0,0,2,0,0,0
295,r-52502802,"máy khá nhanh hết pin , hay nóng máy , còn máy khá đẹp , hơi dày 1 tí , hiệu_năng , thao_tác_ổn , màn_hình đẹp",0,0,0,1,0,2,0,0,1
296,r-52185265,hài_lòng sản_phẩm màn_hình mượt_mà xài ưng_ý .,0,0,0,1,0,1,0,0,0
297,r-51942262,sản phẩm dùng tốt . pin sạc nhanh . dễ_chịu,0,1,0,0,0,1,0,0,0
298,r-51933055,"điện_thoại đẹp , lướt nhanh êm . thắc_mắc samsung sao nhanh hết pin lắm . 1 hoặc hơn 1 ngày hết pin .",0,0,0,1,0,2,0,0,1
299,r-51833403,"pin tốt máy nhanh nóng . còn dùng mượt , chơi game ổn_định lag . máy_ảnh chụp đẹp .",0,0,0,1,0,1,0,0,0
300,r-51692257,"điện_thoại dùng tốt , nhân_viên tư_vấn nhiệt_tình",0,1,0,0,0,0,0,0,0
301,r-51085255,"nói_chung ổn , chụp ảnh đẹp , pin_yếu , mong cải_thiện sau_này",0,0,0,0,0,1,0,0,0
302,r-50363166,"pin sài ít nhanh hết , máy nhanh nóng , chạy mạng 3 g chậm hay lỗi ,",0,0,0,2,0,2,0,0,0
303,r-54609036,"dùng mượt_thích , nhanh hết pin quá 1 h đồng_hồ hao 34 pin trong ứng_dụng chạy .",0,0,0,0,0,2,0,0,0
304,r-54346818,máy nhỏ gọn xài nghe gọi tốt . game bỏ_qua nha . loa trung_bình . màn đẹp . cam trung_bình . cpu ít nóng_máy yếu nghe gọn giải_trí thôi .,0,0,0,1,0,1,0,0,1
305,r-53719369,"màn_hình đẹp_sắc nét , camera đẹp",0,0,0,0,0,1,0,0,0
306,r-53230363,"mọi thứ ổn hết chụp ảnh , quay_phim tác_vụ hằng ngày có_điều pin tuột nhanh quá tần_số quét 120 hz_mong một thời_gian bên phía samsung làm khác phục lỗi",0,0,0,0,0,1,0,0,0
307,r-52870629,mới mua hôm_qua thấy pin tuột nhanh quá,0,0,0,0,0,2,0,0,0
308,r-52854823,"máy mới đẹp , màu_sắc thời_trang , cảm_ứng mượt_mà .",0,0,0,0,0,1,0,0,1
309,r-52419464,"3 ngày sử_dụng mình cảm_nhận sử_dụng máy mượt , chụp ảnh quay_phim đẹp . mình ít chơi game máy đáp_ứng đủ nhu_cầu . pin thuộc dạng trung_trung thôi",0,0,0,0,0,1,0,0,0
310,r-52185274,"điện_thoại nhanh hơn , tuy_nhiên phần pin hao nhanh . khắc_phục tuyệt_vời",0,0,0,0,0,2,0,0,0
311,r-51836792,mình thấy điện_thoại xài ổn . pin lâu hết . xài mượt_mà . lâu_lâu đứng màn_hình . nghe bảo android 12 . chụp hình tốt lắm .,0,0,0,1,0,1,0,0,0
312,r-51059443,"màn_hình đơ nhìn chóng_mặt , mới mua 10 ngày hài_lòng muốn đổi lời giới_thiệu quảng_cáo 1 đổi 1 trong 30 ngày đơn_giản nhé bạn lí_do kiểu , nói_chung cẩn_thận mua",0,0,0,2,0,2,0,0,0
313,r-54697276,"nhân_viên huyền chăm_sóc khách_hàng tốt , tư_vấn nhiệt_tình lắm nha , mình mua hòn chồng , nha_trang .",0,1,0,0,0,0,0,0,0
314,r-53541753,"sản_phẩm tốt . nhân_viên nhiệt_tình , chu_đaó . ủng_hộ điện_máy xanh , tgdđ .",0,1,0,0,0,0,0,0,0
315,r-53434390,nhân_viên bán hàng nhiệt_tình kỹ_thuật hỗ_trợ tốt,0,1,1,0,0,0,0,0,0
316,r-53334858,"ngoại_hình tốt . máy mượt , dùng ngon .",0,0,0,1,0,0,0,0,1
317,r-52668483,"máy dùng mượt , pin trâu . nhân_viên vui_vẻ , tư_vấn hỗ_trợ nhiệt_tình .",0,1,0,1,0,1,0,0,0
318,r-52646290,"tôi mua iphone 11 về sử_dụng sóng_yếu , wifi quá yếu máy_hiệu khác , sóng thường_xuyên 3 vạch mang tgdđ họ nói bình_thường . quá buồn",0,0,0,0,0,2,0,0,0
319,r-52576280,"mình mua 2 tuần , dùng tốt . hi_vọng máy bền_lâu nhu_cầu mình cơ_bản công_việc văn_phòng .",0,0,0,0,0,0,0,1,0
320,r-52419527,"sản_phẩm chất_lượng , tư_vấn_viên nhiệt_tình thân_thiện … .",0,1,0,0,0,0,0,0,0
321,r-52357761,"sản_phẩm dùng tốt , nhỏ gọn dễ cầm nắm . hài_lòng không hối_hận chuyển 11 promax sang , máy_mát . pin đc . không đến mức quá trâu",0,0,0,0,0,1,0,0,1
322,r-51872897,mới mua hôm_qua màu trắng 64 g đẹp nhân_viên thế_giới di_động thị_xã kiến_tường nhiệt_tình,0,1,0,0,0,0,0,0,1
323,r-51422582,"sản_phẩm tốt , máy mượt pin trâu , dùng hơn 4 tháng 100 pin . nhân_viên phục_vụ tận_tâm .",0,1,0,1,0,1,0,0,0
324,r-51065834,tôi mua điện_thoại mới cuối tháng 1 đến nay mọi thứ bình_thường . tôi thích hài_lòng về lợi_ích sản_phẩm mang tôi .,0,0,0,0,0,0,0,1,0
325,r-51062943,máy chức_năng nghe gọi kém quá . máy mình nghe gọi ngắt_quãng nghe thấy . chức_năng chính ổn,0,0,0,2,0,1,0,0,0
326,r-50997689,"máy mua mới , sọc màng_hình , chế_độ bảo_hành chán , mua ở một sai_lầm",0,2,0,0,0,0,0,0,0
327,r-50732272,sản_phẩm thật tuyệt_vời đặc_biệt nhân_viên ở nhiệt_tình mến khách chắc_chắn dịp mình quay trở_lại mua hàng tiếp,0,1,0,0,0,0,0,0,0
328,r-50731754,"máy hiệu_năng mạnh , dùng mượt , pin trâu . hài_lòng",0,0,0,1,0,1,0,0,0
329,r-50654568,"mình sử_dụng tầm khoảng 3 tháng còn 100 pin . máy mượt lắm , pin trâu . nói_chung hài_lòng lắm",0,0,0,0,0,1,0,0,0
330,r-50544794,tốt_pin trâu nhân_viên tư_vấn nhiệt_tình,0,1,0,0,0,1,0,0,0
331,r-50499165,"sản_phẩm quá tốt , chất_lượng phục_vụ nhân_viên tốt , giá tiền hợp_lý",1,1,0,0,0,0,0,0,0
332,r-50494207,máy dùng nhanh nóng nhanh hết pin_nha . pin kém hơn dòng,0,0,0,2,0,2,0,0,0
333,r-50433884,"sản_phẩm dùng tốte , phụ_huynh sài ưng_ý , tư_vấn nhiệt_tình",0,1,0,0,0,0,0,0,0
334,r-50397851,"điện_thoại iphone 11 64 gb xài tốt , chất_lượng cao , pin xài lâu . màn_hình rõ , độ sáng tốt",0,0,0,0,0,1,0,0,0
